Nest_ID,year,ring,date,time,sex,site,nest,left_tarsus,right_tarsus,left_wing,right_wing,weight,fat,blood,code,moult,observer,comments
2006_C214,2006,CA202,609,1899-12-31 19:40:00,F,C,214,24.4,24.6,,,33.5,,,RX.MX|BX.WX,,CK,
2006_C214,2006,CA156,614,1899-12-31 21:45:00,M,C,214,,26.3,,,36.75,,0,RX.MX|WX.BX,,CK,
2006_C22,2006,CA233,623,1899-12-31 19:00:00,M,C,22,25.6,25.6,110,111,36.5,1,1,WX.MX|BX.GX,,CK,
2006_C22,2006,CA262,628,1899-12-31 17:10:00,F,C,22,25.5,25.5,110,111,38,1,1,YX.MX|YX.YX,,CK,
2006_C23,2006,CA003,622,1899-12-31 10:35:00,F,C,23,,,,,,,0,RX.MX|YX.GX,,CK,"not captured, observation only"
2006_C24,2006,CA082,629,1899-12-31 17:00:00,F,C,24,24.9,24.9,,,31,,0,WX.MX|OX.RX,,CK,
2006_C24,2006,CA280,702,1899-12-31 21:40:00,M,C,24,25.9,25.8,108,109,37.5,2,1,YX.MX|GX.BX,,CK,
2006_C25,2006,CA266,629,1899-12-31 17:30:00,F,C,25,24.5,24.6,105,107,35,1,1,YX.MX|WX.YX,,CK,
2006_C25,2006,CA301,702,1899-12-31 22:10:00,M,C,25,25.9,25.9,104,105,33.75,0,1,YX.MX|YX.BX,,CK,
2006_C26,2006,CA314,707,1899-12-31 10:00:00,F,C,26,24.9,24.9,106,108,40,0,1,YX.MX|WX.BX,,CK,
2006_C27,2006,CA235,623,1899-12-31 21:00:00,M,C,27,25.1,25,109,109,37,1,1,WX.MX|BX.RX,,CK,
2006_C27,2006,802109771,707,1899-12-31 10:20:00,F,C,27,24,23.9,108,108,36.5,0,1,WX.BX|RX.BM,,CK,
2006_C28,2006,CA029,623,1899-12-31 10:30:00,M,C,28,,,,,,,0,RX.MX|OX.OX,,CK,"no capture, observation only"
2006_C28,2006,CA1579,706,1899-12-31 17:30:00,F,C,28,25.3,25.3,108,109,33.75,0,1,WX.BX|sX.YM,,CK,
2006_C28,2006,CA1579,706,,F,C,28,,,,,,,0,WX.BX|sX.YM,,CK,"no capture, observation only"
2006_C3,2006,CA202,508,1899-12-31 08:10:00,F,C,3,24.6,24.7,103,104,36.75,2,1,RX.MX|BX.WX,,CK,
2006_C3,2006,CA156,509,1899-12-31 23:00:00,M,C,3,26,25.9,109,109,37.75,2,1,RX.MX|WX.BX,,CK,
2006_C30,2006,802109780,703,1899-12-31 07:30:00,M,C,30,26.3,26.4,110,111,41.25,0,1,WX.BX|RX.sM,,CK,
2006_C30,2006,CA310,704,1899-12-31 18:00:00,F,C,30,24.8,24.8,109,110,35,0,1,YX.MX|RX.BX,,CK,
2006_C30,2006,CA313,707,1899-12-31 06:30:00,J,C,30,15.5,15.6,,,5.8,,1,MX.XX|SX.XX,,CK,
2006_C30,2006,CA315,707,1899-12-31 11:40:00,J,C,30,16.8,16.7,,,6.2,,1,MX.XX|SX.XX,,CK,
2006_C30,2006,CA321,707,1899-12-31 18:45:00,J,C,30,16.4,16.5,,,6.1,,1,MX.XX|SX.XX,,CK,
2006_C31,2006,CA234,623,1899-12-31 19:35:00,F,C,31,25.9,25.9,110,109,38.25,1,1,WX.MX|BX.OX,,CK,right 2nd primary broken
2006_C31,2006,802109714,706,1899-12-31 18:00:00,M,C,31,25.1,25.2,107,108,33,0,1,BX.WX|SX.LM,,CK,
2006_C32,2006,CA012,703,1899-12-31 08:30:00,F,C,32,25.8,25.7,,,38.25,,0,RX.MX|LX.BX,,CK,
2006_C32,2006,CA030,704,1899-12-31 21:00:00,M,C,32,24.9,25,,,35.75,,0,RX.MX|GX.OX,,CK,
2006_C33,2006,CA253,627,1899-12-31 21:20:00,M,C,33,25.1,25.3,106,106,36.5,2,0,YX.MX|BX.YX,,CK,
2006_C33,2006,CA015,629,1899-12-31 08:25:00,F,C,33,25.7,25.8,,,41.25,,0,RX.MX|LX.GX,,CK,
2006_C34,2006,CA1526,629,1899-12-31 09:00:00,F,C,34,,,,,,,0,YX.RX|YX.LM,,CK,"no capture, observation only"
2006_C36,2006,802109729,709,1899-12-31 11:10:00,F,C,36,,,,,,,0,WX.BX|LX.WM,,CK,"no capture, observation only"
2006_C37,2006,CA026,709,1899-12-31 11:40:00,M,C,37,,,,,,,0,RX.MX|GX.LX,,CK,"no capture, observation only"
2006_C38,2006,,709,1899-12-31 11:45:00,M?,C,38,,,,,,,0,BX.WX|BX.OX,,CK,"no capture, observation only"
2006_C39,2006,CA152,709,1899-12-31 11:00:00,F,C,39,,,,,,,0,WX.MX|WX.RX,,CK,"no capture, observation only"
2006_C39,2006,CA165,709,1899-12-31 12:00:00,M,C,39,,,,,,,0,WX.MX|RX.YX,,CK,"no capture, observation only"
2006_C5,2006,802109742,522,1899-12-31 09:35:00,F,C,5,23.4,23.5,104,105,,0,1,YX.RX|YX.WM,,CK,
2006_C5,2006,CA007,526,1899-12-31 22:40:00,M,C,5,25.4,25.2,109,111,40.5,3,1,RX.MX|BX.OX,,CK,
2006_C5,2006,CA056,603,1899-12-31 08:50:00,J,C,5,16.9,17,,,6.1,,1,MX.XX|SX.XX,,CK,
2006_C6,2006,CA011,527,1899-12-31 19:00:00,F,C,6,26.4,26.5,113,112,39.25,0,1,RX.MX|YX.LX,,CK,
2006_C6,2006,802109793,530,1899-12-31 21:30:00,M,C,6,26.1,26.2,112,113,45.5,3,1,WX.BX|sX.RM,,CK,
2006_C7,2006,CA2221,522,1899-12-31 09:05:00,M,C,7,25.4,25.4,106,106,,0,1,PX.MX|PX.PX,,CK,
2006_C7,2006,CA2221,524,1899-12-31 22:15:00,M,C,7,,,,,38.25,,0,PX.MX|PX.PX,,CK,
2006_C7,2006,CA002,525,1899-12-31 08:15:00,F,C,7,24.8,24.7,109,110,37.5,0,1,RX.MX|XX.OX,,CK,right tibia previously broken
2006_C7,2006,CA053,602,1899-12-31 22:30:00,J,C,7,17,17.1,,,6,,1,MX.XX|WX.XX,,CK,
2006_C8,2006,CA015,528,1899-12-31 10:25:00,F,C,8,26,25.9,112,112,40.75,2,1,RX.MX|LX.GX,,CK,
2006_C8,2006,CA029,530,1899-12-31 22:00:00,M,C,8,25.4,25.4,111,111,41.5,3,1,RX.MX|OX.OX,,CK,
2006_C8,2006,CA094,608,1899-12-31 07:00:00,J,C,8,17.9,18,,,6.3,,1,MX.XX|RX.XX,,CK,
2006_C9,2006,CA012,527,1899-12-31 19:35:00,F,C,9,25.5,25.6,106,107,36.75,1,1,RX.MX|LX.BX,,CK,
2006_C9,2006,CA030,530,1899-12-31 22:30:00,M,C,9,24.8,24.8,106,107,42.25,1,1,RX.MX|GX.OX,,CK,
2006_D1,2006,BX.WX|GX.BX,510,1899-12-31 08:30:00,F,D,1,24.8,24.9,106,107,35.75,3,1,BX.WX|GX.BX,,SQ,
2006_D1,2006,802122919,511,1899-12-31 22:10:00,M,D,1,26.1,26.1,112,113,37,2,1,BX.WX|RX.MX,,CK,
2006_D1,2006,802122932,519,1899-12-31 17:30:00,J,D,1,16.2,16.3,,,5.8,,1,MX.XX|XX.XX,,CK,
2006_D1,2006,802122933,520,1899-12-31 07:00:00,J,D,1,16.3,16.5,,,6.1,,1,MX.XX|XX.XX,,CK,
2006_D1,2006,802122936,520,1899-12-31 11:10:00,J,D,1,16.5,16.5,,,6.2,,0,MX.XX|XX.XX,,CK,
2006_D1,2006,802122936,531,1899-12-31 19:45:00,J,D,1,22.9,22.9,,,14.25,,1,MX.XX|XX.XX,,CK,
2006_D10,2006,CA021,529,1899-12-31 10:05:00,F,D,10,24.8,24.9,106,107,41,0,1,RX.MX|LX.YX,,CK,
2006_D10,2006,802109790,529,1899-12-31 21:25:00,M,D,10,25.8,25.8,108,109,42.75,2,1,WX.BX|GX.RM,,CK,
2006_D101,2006,CA190,510,1899-12-31 10:15:00,F,D,101,23.7,23.8,107,107,37,0,1,OX.MX|WX.LX,,CK,
2006_D101,2006,CA180,511,1899-12-31 22:15:00,M,D,101,26.2,26.2,109,109,38,0,1,YX.MX|WX.RX,,SQ,
2006_D101,2006,CA190,529,1899-12-31 18:50:00,F,D,101,,,,,37.5,,0,OX.MX|WX.LX,,CK,
2006_D102,2006,802122910,510,1899-12-31 11:00:00,F,D,102,23.6,23.4,104,105,35.25,2,1,BX.WX|OX.MX,,CK,Rings changed: previously BX.WX|OX.OX
2006_D102,2006,802122915,511,1899-12-31 21:10:00,M,D,102,26,25.9,109,109,37.25,2,1,RX.YX|OX.MX,,CK,Rings changed: previously RX.YX|OX.BX
2006_D102,2006,CA024,529,1899-12-31 18:50:00,J,D,102,17.8,17.6,,,5.9,,1,MX.XX|GX.XX,,CK,
2006_D103,2006,BX.WX|SX.,510,1899-12-31 08:30:00,F,D,103,23.3,23.3,109,108,37.75,2,1,BX.WX|SX.,,SQ,
2006_D103,2006,CA264,511,1899-12-31 21:10:00,M,D,103,26,26,112,112,37.25,2,1,YX.MX|WX.LX,,SQ,
2006_D107,2006,CA064,604,1899-12-31 17:50:00,F,D,107,25.2,25.3,105,106,36.75,1,1,WX.MX|GX.OX,,CK,
2006_D107,2006,CA115,605,1899-12-31 22:20:00,M,D,107,25.8,25.8,108,108,40.75,0,1,YX.MX|GX.YX,,SQ,
2006_D108,2006,CA062,604,1899-12-31 09:30:00,M,D,108,25.4,25.5,110,110,44,1,1,WX.MX|GX.BX,,CK,
2006_D108,2006,CA117,606,1899-12-31 08:40:00,F,D,108,25.7,25.6,107,108,41,2,1,YX.MX|OX.RX,,SQ,
2006_D11,2006,CA019,529,1899-12-31 08:50:00,F,D,11,24,23.9,109,110,40.25,1,1,RX.MX|LX.RX,,CK,
2006_D11,2006,CA069,604,1899-12-31 20:00:00,M,D,11,25,25.1,110,110,45,1,1,WX.MX|OX.LX,,CK,
2006_D11,2006,CA214,611,1899-12-31 08:00:00,J,D,11,17.8,17.8,,,6.3,,1,MX.XX|YX.XX,,CK,
2006_D11,2006,CA215,611,1899-12-31 08:00:00,J,D,11,17.6,17.6,,,6.4,,1,MX.XX|YX.XX,,CK,
2006_D111,2006,CA107,527,1899-12-31 18:10:00,M,D,111,25.4,25.5,109,109,37.25,0,1,YX.MX|OX.WX,,SQ,
2006_D112,2006,CA108,527,1899-12-31 18:45:00,M,D,112,24.1,24.2,107,108,39,0,1,YX.MX|YX.GX,,SQ,
2006_D113,2006,CA063,604,1899-12-31 10:00:00,F,D,113,25.2,25.2,108,108,38.5,1,1,WX.MX|GX.LX,,CK,
2006_D113,2006,CA078,605,1899-12-31 21:40:00,M,D,113,25.9,25.9,108,108,45,3,1,WX.MX|OX.YX,,CK,
2006_D113,2006,CA119,606,1899-12-31 16:15:00,J,D,113,16.9,16.9,,,6.5,,1,MX.XX|OX.XX,,SQ,
2006_D113,2006,CA120,606,1899-12-31 16:15:00,J,D,113,16.6,16.6,,,6.75,,1,MX.XX|OX.XX,,SQ,
2006_D113,2006,CA121,606,1899-12-31 16:15:00,J,D,113,16.3,16.3,,,6.25,,1,MX.XX|OX.XX,,SQ,
2006_D113,2006,CA119,621,1899-12-31 22:45:00,J,D,113,21.3,21.3,,,8.5,,0,MX.XX|OX.XX,,CK,
2006_D113,2006,CA120,621,1899-12-31 22:45:00,J,D,113,19.7,20,,,6,,0,MX.XX|OX.XX,,CK,
2006_D113,2006,CA121,621,1899-12-31 22:45:00,J,D,113,21,21.2,,,7.4,,0,MX.XX|OX.XX,,CK,
2006_D113,2006,CA119,629,1899-12-31 22:45:00,J,D,113,22.8,22.7,,,11,,0,MX.XX|OX.XX,,CK,
2006_D113,2006,CA121,629,1899-12-31 22:45:00,J,D,113,22.7,22.9,,,9.5,,0,MX.XX|OX.XX,,CK,
2006_D114,2006,CA066,604,1899-12-31 18:45:00,F,D,114,24,23.9,101,103,33,0,1,WX.MX|GX.GX,,CK,
2006_D114,2006,CA079,605,1899-12-31 22:10:00,M,D,114,26,26,108,108,42.25,3,1,WX.MX|OX.WX,,CK,
2006_D114,2006,CA217,611,1899-12-31 22:30:00,J,D,114,,,,,4.7,,0,MX.XX|GX.XX,,CK,"chick ringed a few days after hatching, risk of brood mixing, little blood taken "
2006_D116,2006,BX.WX|BX.SX,606,1899-12-31 18:10:00,F,D,116,25.6,25.7,111,111,39.25,0,1,BX.WX|BX.SX,,SQ,
2006_D116,2006,802109713,611,1899-12-31 11:00:00,M,D,116,26.8,26.8,,,42,,0,BX.WX|SX.GM,,CK,
2006_D116,2006,CA194,620,1899-12-31 08:15:00,J,D,116,18.5,18.4,,,6.7,,1,MX.XX|OX.XX,,CK,
2006_D116,2006,CA195,620,1899-12-31 08:15:00,J,D,116,17.7,17.9,,,6.8,,1,MX.XX|OX.XX,,CK,
2006_D116,2006,CA196,620,1899-12-31 08:15:00,J,D,116,17.9,17.9,,,5.9,,1,MX.XX|OX.XX,,CK,
2006_D116,2006,CA194,621,1899-12-31 22:00:00,J,D,116,19.1,19.1,,,5.8,,0,MX.XX|OX.XX,,CK,
2006_D116,2006,CA195,621,1899-12-31 22:00:00,J,D,116,18.4,18.4,,,5.4,,0,MX.XX|OX.XX,,CK,
2006_D116,2006,CA195,629,1899-12-31 22:30:00,J,D,116,20.1,20.2,,,6.1,,0,MX.XX|OX.XX,,CK,
2006_D117,2006,CA049,602,1899-12-31 18:50:00,M,D,117,25.5,25.6,108,110,36.75,0,1,WX.MX|LX.BX,,CK,left 2nd Primary worn
2006_D117,2006,CA059,604,1899-12-31 08:00:00,J,D,117,16.6,16.4,,,6.1,,1,MX.XX|OX.XX,,CK,
2006_D117,2006,CA060,604,1899-12-31 08:10:00,F,D,117,24.7,24.8,107,107,37.75,0,1,WX.MX|GX.YX,,CK,
2006_D118,2006,CA109,527,1899-12-31 19:20:00,M,D,118,26.3,26.3,110,109,38.75,2,1,YX.MX|RX.GX,,SQ,
2006_D118,2006,CA122,606,1899-12-31 19:00:00,F,D,118,25.4,25.5,109,110,38,0,1,YX.MX|RX.LX,,SQ,
2006_D118,2006,CA160,615,1899-12-31 18:45:00,J,D,118,19.2,19.4,,,5.7,,1,MX.XX|LX.XX,,CK,"chick ringed a few days after hatching, risk of brood mixing"
2006_D118,2006,CA161,615,1899-12-31 18:45:00,J,D,118,18.2,18.2,,,5.6,,1,MX.XX|LX.XX,,CK,"chick ringed a few days after hatching, risk of brood mixing"
2006_D118,2006,CA162,615,1899-12-31 18:45:00,J,D,118,18.6,18.6,,,5.4,,1,MX.XX|LX.XX,,CK,"chick ringed a few days after hatching, risk of brood mixing"
2006_D119,2006,CA048,602,1899-12-31 18:15:00,M,D,119,24.7,24.6,109,109,37.5,1,1,RX.MX|OX.YX,,CK,
2006_D119,2006,CA061,604,1899-12-31 09:00:00,F,D,119,24.9,24.9,109,110,40.5,0,1,WX.MX|LX.YX,,CK,
2006_D119,2006,CA199,620,1899-12-31 17:25:00,J,D,119,18,18.2,,,6.1,,1,MX.XX|SX.XX,,CK,
2006_D119,2006,CA200,620,1899-12-31 17:25:00,J,D,119,17.6,17.6,,,6.5,,1,MX.XX|SX.XX,,CK,
2006_D119,2006,CA225,621,1899-12-31 09:45:00,J,D,119,16.9,17.1,,,6.2,,1,MX.XX|SX.XX,,CK,
2006_D12,2006,CA018,529,1899-12-31 08:00:00,F,D,12,25,25.1,108,108,44.25,1,1,RX.MX|LX.OX,,CK,
2006_D120,2006,CA216,611,1899-12-31 10:30:00,F,D,120,25.2,25.2,107,108,40,2,1,WX.MX|WX.GX,,CK,
2006_D120,2006,CA155,614,1899-12-31 21:20:00,M,D,120,27.2,27.1,112,113,40,2,1,WX.MX|RX.RX,,CK,
2006_D13,2006,CA2082,520,,F,D,13,,,,,,,,YX.MX|WX.GX,,CK,"not captured, observation only"
2006_D13,2006,CA092,607,1899-12-31 21:00:00,M,D,13,25.7,25.7,108,108,36.25,1,1,WX.MX|YX.LX,,CK,
2006_D13,2006,CA227,621,1899-12-31 18:10:00,J,D,13,17.4,17.2,,,6.3,,1,MX.XX|BX.XX,,CK,
2006_D14,2006,802109746,607,1899-12-31 22:00:00,M,D,14,24.7,24.8,108,109,38.25,2,1,WX.BX|YX.SM,,CK,
2006_D14,2006,CA133,609,1899-12-31 07:40:00,F,D,14,24.4,24.5,110,111,40,2,1,YX.MX|GX.LX,,SQ,
2006_D15,2006,CA093,607,1899-12-31 22:30:00,M,D,15,26,26,109,108,41.5,2,1,WX.MX|YX.GX,,CK,
2006_D15,2006,CA132,609,1899-12-31 06:40:00,F,D,15,24.7,24.8,108,108,41.25,2,1,YX.MX|GX.GX,,SQ,
2006_D16,2006,CA138,611,1899-12-31 19:00:00,M,D,16,23.4,23.5,105,106,37,0,1,YX.MX|LX.GX,,SQ,
2006_D16,2006,802109729,613,1899-12-31 08:30:00,F,D,16,25.4,25.5,106,107,35.75,1,1,WX.BX|LX.WM,,CK,
2006_D17,2006,CA2073,614,1899-12-31 10:10:00,M,D,17,25.3,25.3,109,110,39.25,0,1,WX.BX|YX.LM,,CK,
2006_D17,2006,CA173,617,1899-12-31 09:30:00,F,D,17,25.4,25.4,110,110,39.5,1,1,OX.MX|LX.WX,,CK,
2006_D17,2006,CA237,624,1899-12-31 17:10:00,J,D,17,17.5,17.6,,,6.1,,1,MX.XX|YX.XX,,CK,
2006_D17,2006,CA238,624,1899-12-31 17:10:00,J,D,17,17.4,17.6,,,6.2,,1,MX.XX|YX.XX,,CK,
2006_D17,2006,CA239,625,1899-12-31 06:45:00,J,D,17,17.5,17.6,,,6.7,,1,MX.XX|YX.XX,,CK,
2006_D18,2006,CA180,617,1899-12-31 22:45:00,M,D,18,27,27,,,40,,0,YX.MX|WX.RX,,CK,
2006_D18,2006,CA190,619,1899-12-31 09:10:00,F,D,18,24.2,24.2,,,37.75,,1,OX.MX|WX.LX,,CK,
2006_D18,2006,CA312,706,1899-12-31 10:40:00,J,D,18,17.2,17.2,,,6.3,,1,MX.XX|RX.XX,,CK,
2006_D2,2006,802109785,510,1899-12-31 11:40:00,F,D,2,25.3,25,110,112,40,0,1,WX.BX|OX.RM,,CK,
2006_D2,2006,BX.WX|LX.XX,511,1899-12-31 23:05:00,M,D,2,25.3,25.4,110,111,37,0,1,BX.WX|LX.XX,,SQ,
2006_D2,2006,CA009,527,1899-12-31 17:20:00,J,D,2,18,18.1,,,6.1,,1,MX.XX|WX.XX,,CK,
2006_D2,2006,CA004,528,1899-12-31 19:25:00,J,D,2,17.5,17.6,,,4.3,,0,MX.XX|PX.XX,,CK,
2006_D2,2006,CA016,528,1899-12-31 19:25:00,J,D,2,18.2,18.2,,,6.3,,1,MX.XX|WX.XX,,CK,
2006_D2,2006,CA017,528,1899-12-31 19:25:00,J,D,2,17.9,17.8,,,6.4,,1,MX.XX|WX.XX,,CK,
2006_D20,2006,CA142,613,1899-12-31 09:00:00,M,D,20,26.5,26.5,,,40.25,,0,RX.MX|RX.LX,,CK,
2006_D20,2006,CA177,617,1899-12-31 18:00:00,F,D,20,25.1,25.1,,,33,,0,RX.MX|BX.GX,,CK,
2006_D202,2006,CA099,609,1899-12-31 10:05:00,F,D,202,24.5,24.5,103,104,41.75,1,1,WX.MX|YX.RX,,CK,
2006_D202,2006,CA210,610,1899-12-31 21:30:00,M,D,202,25.9,26,109,108,38,1,1,WX.MX|WX.BX,,CK,
2006_D202,2006,CA258,628,1899-12-31 09:00:00,J,D,202,16.8,16.7,,,7,,1,MX.XX|BX.XX,,CK,
2006_D202,2006,CA263,628,1899-12-31 21:10:00,J,D,202,17,16.9,,,6.5,,1,MX.XX|BX.XX,,CK,
2006_D203,2006,BX.WX|GX.BX,609,1899-12-31 09:30:00,F,D,203,25.4,25.5,107,108,37.5,1,1,BX.WX|GX.BX,,CK,
2006_D203,2006,CA211,610,1899-12-31 21:45:00,M,D,203,26,26.1,107,107,36.25,2,1,WX.MX|WX.LX,,CK,
2006_D203,2006,CA257,628,1899-12-31 09:00:00,J,D,203,18.4,18.6,,,6.4,,1,MX.XX|SX.XX,,CK,
2006_D204,2006,RX.YX|RX.sX,610,1899-12-31 20:15:00,M,D,204,26,26.2,104,103,40.5,1,1,RX.YX|RX.sX,,CK,right 2nd primary broken
2006_D204,2006,CA141,613,1899-12-31 07:45:00,F,D,204,25,25,102,103,36.75,0,1,YX.MX|LX.LX,,CK,"metal ring slightly overpressed, but its still freely moving and no sharp edges"
2006_D21,2006,CA143,613,1899-12-31 09:25:00,M,D,21,26.5,26.5,,,42,,0,RX.MX|RX.WX,,CK,
2006_D21,2006,802122911,622,,F,D,21,,,,,,,0,RX.MX|WX.LX,,CK,"not captured, observation only"
2006_D21,2006,CA232,623,1899-12-31 17:35:00,J,D,21,18.5,18.5,,,6.8,,1,MX.XX|BX.XX,,CK,
2006_D21,2006,CA236,624,1899-12-31 16:45:00,J,D,21,17.3,17.2,,,6.6,,1,MX.XX|BX.XX,,CK,
2006_D22,2006,CA144,613,1899-12-31 09:40:00,F,D,22,25.5,25.3,106,107,48,1,1,RX.MX|WX.RX,,CK,"female with egg inside, both 2nd primaries worn"
2006_D22,2006,CA179,617,1899-12-31 21:25:00,M,D,22,26.3,26.3,110,111,38.5,3,1,OX.MX|GX.LX,,CK,
2006_D22,2006,CA270,630,1899-12-31 07:40:00,J,D,22,17,17.1,,,6.4,,1,MX.XX|BX.XX,,CK,
2006_D22,2006,CA276,630,1899-12-31 19:30:00,J,D,22,16.9,16.8,,,7.1,,,MX.XX|SX.XX,,CK,
2006_D23,2006,CA198,620,1899-12-31 10:30:00,F,D,23,24.4,24.5,106,109,39,2,1,OX.MX|RX.GX,,CK,"both 2nd Primaries broken, identical CR as CA197"
2006_D23,2006,CA2224,620,1899-12-31 10:30:00,M,D,23,25.6,25.6,111,112,38.75,1,1,WX.BX|LX.YM,,CK,
2006_D23,2006,CA254,628,1899-12-31 06:45:00,J,D,23,18.2,18.1,,,6.4,,1,MX.XX|GX.XX,,CK,"chick ringed a few days after hatching, risk of brood mixing"
2006_D23,2006,CA255,628,1899-12-31 06:45:00,J,D,23,17.7,17.5,,,6.6,,1,MX.XX|GX.XX,,CK,"chick ringed a few days after hatching, risk of brood mixing"
2006_D23,2006,CA256,628,1899-12-31 06:45:00,J,D,23,16.9,16.9,,,5.2,,1,MX.XX|GX.XX,,CK,"chick ringed a few days after hatching, risk of brood mixing"
2006_D24,2006,CA230,622,1899-12-31 21:10:00,M,D,24,24.8,24.7,102,103,37.5,1,1,WX.MX|RX.BX,,CK,
2006_D24,2006,CA245,625,1899-12-31 11:00:00,F,D,24,25.4,25.4,,,38.25,,0,RX.MX|BX.RX,,CK,"metal ring changed, previous 802109799"
2006_D24,2006,CA319,707,1899-12-31 16:20:00,J,D,24,18,18.1,,,6.5,,1,MX.XX|BX.XX,,CK,
2006_D24,2006,CA320,707,1899-12-31 16:20:00,J,D,24,17.9,17.8,,,6,,1,MX.XX|BX.XX,,CK,
2006_D25,2006,CA197,620,1899-12-31 10:10:00,F,D,25,25.1,25,104,105,38.5,1,1,OX.MX|RX.GX,,CK,identical CR as CA198
2006_D25,2006,CA229,622,1899-12-31 20:45:00,M,D,25,26,25.9,103,104,41.25,0,1,WX.MX|BX.BX,,CK,both 2nd Primaries broken
2006_D25,2006,CA316,707,1899-12-31 16:20:00,J,D,25,16.2,16.2,,,5.6,,1,MX.XX|LX.XX,,CK,
2006_D25,2006,CA317,707,1899-12-31 16:20:00,J,D,25,17.1,17.1,,,5.8,,1,MX.XX|LX.XX,,CK,
2006_D25,2006,CA318,707,1899-12-31 16:20:00,J,D,25,17.8,17.9,,,6.1,,1,MX.XX|LX.XX,,CK,
2006_D26,2006,CA240,625,1899-12-31 08:30:00,M,D,26,26.1,25.9,105,103,,1,0,WX.MX|BX.WX,,CK,Left 2nd Primary worn
2006_D27,2006,CA241,625,1899-12-31 09:00:00,F,D,27,24.6,24.6,,,39.75,,0,RX.MX|BX.BX,,CK,"metal ring changed, previous 802109796"
2006_D27,2006,CA247,625,1899-12-31 19:50:00,M,D,27,25.2,25.3,111,111,38.75,1,1,YX.MX|BX.OX,,CK,
2006_D28,2006,CA104,620,1899-12-31 18:50:00,M,D,28,25.7,25.7,111,112,39,2,1,OX.MX|RX.OX,,CK,
2006_D28,2006,CA242,625,1899-12-31 09:45:00,F,D,28,24.5,24.4,106,106,37,0,1,WX.MX|BX.YX,,CK,
2006_D28,2006,CA271,630,1899-12-31 16:15:00,J,D,28,17.7,17.8,,,6.3,,1,MX.XX|LX.XX,,CK,
2006_D28,2006,CA272,630,1899-12-31 16:15:00,J,D,28,17,17,,,6.2,,1,MX.XX|LX.XX,,CK,
2006_D28,2006,CA273,630,1899-12-31 17:10:00,J,D,28,17.2,17.1,,,6.3,,1,MX.XX|LX.XX,,CK,
2006_D3,2006,CA027,529,1899-12-31 20:40:00,M,D,3,25.2,25.3,107,108,41,2,1,RX.MX|GX.GX,,CK,
2006_D30,2006,CA243,625,1899-12-31 10:20:00,F,D,30,25.8,26,111,110,38.75,2,1,XX.MX|XX.XX,,CK,toe missing  on right leg 
2006_D30,2006,CA279,702,1899-12-31 20:30:00,M,D,30,25.1,25.2,105,106,39.5,1,1,YX.MX|YX.LX,,CK,
2006_D31,2006,CA168,616,1899-12-31 22:30:00,M,D,31,25.2,25.1,109,111,40.25,1,1,OX.MX|LX.GX,,CK,
2006_D31,2006,CA188,619,1899-12-31 07:15:00,J,D,31,18.2,18.2,,,6.4,,1,MX.XX|GX.XX,,CK,
2006_D31,2006,RX.OX|RX.YX,619,1899-12-31 07:15:00,F,D,31,24.7,24.7,100,100,37,1,1,RX.OX|RX.YX,,CK,both 2nd Primaries broken
2006_D31,2006,CA192,619,1899-12-31 17:10:00,J,D,31,17.8,17.7,,,6.8,,1,MX.XX|GX.XX,,CK,
2006_D31,2006,CA188,621,1899-12-31 22:15:00,J,D,31,19,19,,,5.4,,0,MX.XX|GX.XX,,CK,
2006_D31,2006,CA192,621,1899-12-31 22:15:00,J,D,31,18.4,18.4,,,5.7,,0,MX.XX|GX.XX,,CK,
2006_D32,2006,CA221,620,1899-12-31 19:15:00,F,D,32,25.5,25.4,110,110,34.25,1,1,OX.MX|RX.WX,,CK,
2006_D32,2006,CA278,702,1899-12-31 20:00:00,M,D,32,25.8,25.8,109,110,38.25,0,1,YX.MX|YX.OX,,CK,
2006_D32,2006,CA326,708,1899-12-31 17:20:00,J,D,32,17,17.1,,,6.6,,1,MX.XX|SX.XX,,CK,
2006_D32,2006,CA329,710,1899-12-31 07:00:00,J,D,32,17.7,17.8,,,6.4,,1,MX.XX|SX.XX,,CK,
2006_D33,2006,CA170,616,1899-12-31 22:30:00,M,D,33,25.1,24.9,108,107,38.5,2,1,OX.MX|LX.OX,,CK,
2006_D33,2006,CA193,620,1899-12-31 17:40:00,F,D,33,23.9,24,104,106,35.25,0,1,OX.MX|GX.YX,,CK,Left 2nd Primary worn
2006_D33,2006,CA274,630,1899-12-31 16:45:00,J,D,33,16.4,16.3,,,5.7,,1,MX.XX|RX.XX,,CK,
2006_D33,2006,CA277,702,1899-12-31 06:20:00,J,D,33,16.9,16.8,,,5.8,,,MX.XX|RX.XX,,CK,
2006_D34,2006,CA171,617,1899-12-31 07:40:00,F,D,34,24.3,24.3,108,108,37.5,0,1,OX.MX|LX.RX,,CK,
2006_D34,2006,CA172,617,1899-12-31 08:15:00,M,D,34,26.7,26.6,111,112,42.25,0,1,OX.MX|GX.GX,,CK,
2006_D34,2006,CA185,618,1899-12-31 15:30:00,J,D,34,18.4,18.4,,,6.6,,1,MX.XX|SX.XX,,CK,
2006_D34,2006,CA186,618,1899-12-31 15:30:00,J,D,34,18.2,18.1,,,6.5,,1,MX.XX|SX.XX,,CK,
2006_D35,2006,CA181,617,1899-12-31 23:00:00,M,D,35,25.6,25.8,108,108,40.75,1,1,OX.MX|GX.OX,,CK,
