"","X","dayID","Nest_ID","Brood_age","Date2","Year","Male_ID","Female_ID","Chick1_ID","Chick1_HD","Chick1_Fate","Chick2_ID","Chick2_HD","Chick2_Fate","Chick3_ID","Chick3_HD","Chick3_Fate","Chick4_ID","Chick4_HD","Chick4_Fate","Chick5_ID","Chick5_HD","Chick5_Fate","Date","Hatching_date","Parents","male_care","female_care","Chicks_nr","Chick1_pres","Chick2_pres","Chick3_pres","Chick4_pres","Chick5_pres","Chick1_surv_age","Chick2_surv_age","Chick3_surv_age","Chick4_surv_age","Chick5_surv_age","Female_dur_care","Male_dur_care","Manipulation","M_tarsus_mean","Male_CI","F_tarsus_mean","Female_CI","Chick1_pres_full","Chick2_pres_full","Chick3_pres_full","Chick4_pres_full","Chick5_pres_full","Chick_nr2","julian_hatching_date","Mean_hatching_date","Sd","Relative_hatching_date","Chick_presence_max_age","Chick_presence_max_day","Male_care_full","Female_care_full","Brood_fate","Chick1_pres_lead","Chick2_pres_lead","Chick3_pres_lead","Chick4_pres_lead","Chick5_pres_lead","Female_care_lead","Chick1_change_lead","Chick2_change_lead","Chick3_change_lead","Chick4_change_lead","Chick5_change_lead","Chick_change_nr","Chick_change","Female_change","End_of_care","Mean_brood_CI","Max_chick_CI"
"3156",3156,"2010_A20_5","2010_A20",5,"2010-05-20",2010,"CA2309","CA2405","CA2434","2010-05-15","fledged","CA2435","2010-05-15","fledged","CA2441","2010-05-16","died",NA,NA,NA,NA,NA,NA,520,"2010-05-15",4,1,1,3,2,2,2,NA,NA,26,26,9,NA,NA,11.5,26,"U",23.5,41.1797272687602,25.6,36.4563444040705,1,1,1,NA,NA,3,135,135.507798960139,14.1613925467546,-0.0358579820778301,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Desertion",5.67206378818666,5.91867525723825
"3157",3157,"2010_A20_6","2010_A20",6,"2010-05-21",2010,"CA2309","CA2405","CA2434","2010-05-15","fledged","CA2435","2010-05-15","fledged","CA2441","2010-05-16","died",NA,NA,NA,NA,NA,NA,521,"2010-05-15",4,1,1,3,2,2,2,NA,NA,26,26,9,NA,NA,11.5,26,"U",23.5,41.1797272687602,25.6,36.4563444040705,1,1,1,NA,NA,3,135,135.507798960139,14.1613925467546,-0.0358579820778301,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Desertion",5.67206378818666,5.91867525723825
"3158",3158,"2010_A20_7","2010_A20",7,"2010-05-22",2010,"CA2309","CA2405","CA2434","2010-05-15","fledged","CA2435","2010-05-15","fledged","CA2441","2010-05-16","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,9,NA,NA,11.5,26,"U",23.5,41.1797272687602,25.6,36.4563444040705,1,1,1,NA,NA,3,135,135.507798960139,14.1613925467546,-0.0358579820778301,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Desertion",5.67206378818666,5.91867525723825
"3159",3159,"2010_A20_8","2010_A20",8,"2010-05-23",2010,"CA2309","CA2405","CA2434","2010-05-15","fledged","CA2435","2010-05-15","fledged","CA2441","2010-05-16","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,9,NA,NA,11.5,26,"U",23.5,41.1797272687602,25.6,36.4563444040705,1,1,1,NA,NA,3,135,135.507798960139,14.1613925467546,-0.0358579820778301,26,29,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Desertion",5.67206378818666,5.91867525723825
"3160",3160,"2010_A20_9","2010_A20",9,"2010-05-24",2010,"CA2309","CA2405","CA2434","2010-05-15","fledged","CA2435","2010-05-15","fledged","CA2441","2010-05-16","died",NA,NA,NA,NA,NA,NA,524,"2010-05-15",4,1,1,3,2,2,2,NA,NA,26,26,9,NA,NA,11.5,26,"U",23.5,41.1797272687602,25.6,36.4563444040705,1,1,1,NA,NA,3,135,135.507798960139,14.1613925467546,-0.0358579820778301,26,29,1,1,"fledged",1,1,0,NA,NA,1,0,0,1,NA,NA,1,1,0,"Desertion",5.67206378818666,5.91867525723825
"3161",3161,"2010_A20_10","2010_A20",10,"2010-05-25",2010,"CA2309","CA2405","CA2434","2010-05-15","fledged","CA2435","2010-05-15","fledged","CA2441","2010-05-16","died",NA,NA,NA,NA,NA,NA,525,"2010-05-15",4,1,1,2,2,2,0,NA,NA,26,26,9,NA,NA,11.5,26,"U",23.5,41.1797272687602,25.6,36.4563444040705,1,1,0,NA,NA,2,135,135.507798960139,14.1613925467546,-0.0358579820778301,26,29,1,1,"fledged",1,1,0,NA,NA,1,0,0,0,NA,NA,0,0,0,"Desertion",5.67206378818666,5.91867525723825
"3162",3162,"2010_A20_11","2010_A20",11,"2010-05-26",2010,"CA2309","CA2405","CA2434","2010-05-15","fledged","CA2435","2010-05-15","fledged","CA2441","2010-05-16","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,9,NA,NA,11.5,26,"U",23.5,41.1797272687602,25.6,36.4563444040705,1,1,0,NA,NA,2,135,135.507798960139,14.1613925467546,-0.0358579820778301,26,29,1,1,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,1,"Desertion",5.67206378818666,5.91867525723825
"3163",3163,"2010_A20_12","2010_A20",12,"2010-05-27",2010,"CA2309","CA2405","CA2434","2010-05-15","fledged","CA2435","2010-05-15","fledged","CA2441","2010-05-16","died",NA,NA,NA,NA,NA,NA,527,"2010-05-15",3,1,0,2,2,2,0,NA,NA,26,26,9,NA,NA,11.5,26,"U",23.5,41.1797272687602,25.6,36.4563444040705,1,1,0,NA,NA,2,135,135.507798960139,14.1613925467546,-0.0358579820778301,26,29,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.67206378818666,5.91867525723825
"3164",3164,"2010_A20_13","2010_A20",13,"2010-05-28",2010,"CA2309","CA2405","CA2434","2010-05-15","fledged","CA2435","2010-05-15","fledged","CA2441","2010-05-16","died",NA,NA,NA,NA,NA,NA,528,"2010-05-15",3,1,0,2,2,2,0,NA,NA,26,26,9,NA,NA,11.5,26,"U",23.5,41.1797272687602,25.6,36.4563444040705,1,1,0,NA,NA,2,135,135.507798960139,14.1613925467546,-0.0358579820778301,26,29,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.67206378818666,5.91867525723825
"3165",3165,"2010_A20_14","2010_A20",14,"2010-05-29",2010,"CA2309","CA2405","CA2434","2010-05-15","fledged","CA2435","2010-05-15","fledged","CA2441","2010-05-16","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,9,NA,NA,11.5,26,"U",23.5,41.1797272687602,25.6,36.4563444040705,1,1,0,NA,NA,2,135,135.507798960139,14.1613925467546,-0.0358579820778301,26,29,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.67206378818666,5.91867525723825
"3166",3166,"2010_A20_15","2010_A20",15,"2010-05-30",2010,"CA2309","CA2405","CA2434","2010-05-15","fledged","CA2435","2010-05-15","fledged","CA2441","2010-05-16","died",NA,NA,NA,NA,NA,NA,530,"2010-05-15",3,1,0,2,2,2,0,NA,NA,26,26,9,NA,NA,11.5,26,"U",23.5,41.1797272687602,25.6,36.4563444040705,1,1,0,NA,NA,2,135,135.507798960139,14.1613925467546,-0.0358579820778301,26,29,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.67206378818666,5.91867525723825
"3167",3167,"2010_A20_16","2010_A20",16,"2010-05-31",2010,"CA2309","CA2405","CA2434","2010-05-15","fledged","CA2435","2010-05-15","fledged","CA2441","2010-05-16","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,9,NA,NA,11.5,26,"U",23.5,41.1797272687602,25.6,36.4563444040705,1,1,0,NA,NA,2,135,135.507798960139,14.1613925467546,-0.0358579820778301,26,29,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.67206378818666,5.91867525723825
"3168",3168,"2010_A20_17","2010_A20",17,"2010-06-01",2010,"CA2309","CA2405","CA2434","2010-05-15","fledged","CA2435","2010-05-15","fledged","CA2441","2010-05-16","died",NA,NA,NA,NA,NA,NA,601,"2010-05-15",3,1,0,2,2,2,0,NA,NA,26,26,9,NA,NA,11.5,26,"U",23.5,41.1797272687602,25.6,36.4563444040705,1,1,0,NA,NA,2,135,135.507798960139,14.1613925467546,-0.0358579820778301,26,29,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.67206378818666,5.91867525723825
"3169",3169,"2010_A20_18","2010_A20",18,"2010-06-02",2010,"CA2309","CA2405","CA2434","2010-05-15","fledged","CA2435","2010-05-15","fledged","CA2441","2010-05-16","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,9,NA,NA,11.5,26,"U",23.5,41.1797272687602,25.6,36.4563444040705,1,1,0,NA,NA,2,135,135.507798960139,14.1613925467546,-0.0358579820778301,26,29,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.67206378818666,5.91867525723825
"3170",3170,"2010_A20_19","2010_A20",19,"2010-06-03",2010,"CA2309","CA2405","CA2434","2010-05-15","fledged","CA2435","2010-05-15","fledged","CA2441","2010-05-16","died",NA,NA,NA,NA,NA,NA,603,"2010-05-15",3,1,0,2,2,2,0,NA,NA,26,26,9,NA,NA,11.5,26,"U",23.5,41.1797272687602,25.6,36.4563444040705,1,1,0,NA,NA,2,135,135.507798960139,14.1613925467546,-0.0358579820778301,26,29,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.67206378818666,5.91867525723825
"3171",3171,"2010_A20_20","2010_A20",20,"2010-06-04",2010,"CA2309","CA2405","CA2434","2010-05-15","fledged","CA2435","2010-05-15","fledged","CA2441","2010-05-16","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,9,NA,NA,11.5,26,"U",23.5,41.1797272687602,25.6,36.4563444040705,1,1,0,NA,NA,2,135,135.507798960139,14.1613925467546,-0.0358579820778301,26,29,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.67206378818666,5.91867525723825
"3172",3172,"2010_A20_21","2010_A20",21,"2010-06-05",2010,"CA2309","CA2405","CA2434","2010-05-15","fledged","CA2435","2010-05-15","fledged","CA2441","2010-05-16","died",NA,NA,NA,NA,NA,NA,605,"2010-05-15",3,1,0,2,2,2,0,NA,NA,26,26,9,NA,NA,11.5,26,"U",23.5,41.1797272687602,25.6,36.4563444040705,1,1,0,NA,NA,2,135,135.507798960139,14.1613925467546,-0.0358579820778301,26,29,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.67206378818666,5.91867525723825
"3173",3173,"2010_A20_22","2010_A20",22,"2010-06-06",2010,"CA2309","CA2405","CA2434","2010-05-15","fledged","CA2435","2010-05-15","fledged","CA2441","2010-05-16","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,9,NA,NA,11.5,26,"U",23.5,41.1797272687602,25.6,36.4563444040705,1,1,0,NA,NA,2,135,135.507798960139,14.1613925467546,-0.0358579820778301,26,29,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.67206378818666,5.91867525723825
"3174",3174,"2010_A20_23","2010_A20",23,"2010-06-07",2010,"CA2309","CA2405","CA2434","2010-05-15","fledged","CA2435","2010-05-15","fledged","CA2441","2010-05-16","died",NA,NA,NA,NA,NA,NA,607,"2010-05-15",3,1,0,2,2,2,0,NA,NA,26,26,9,NA,NA,11.5,26,"U",23.5,41.1797272687602,25.6,36.4563444040705,1,1,0,NA,NA,2,135,135.507798960139,14.1613925467546,-0.0358579820778301,26,29,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.67206378818666,5.91867525723825
"3175",3175,"2010_A20_24","2010_A20",24,"2010-06-08",2010,"CA2309","CA2405","CA2434","2010-05-15","fledged","CA2435","2010-05-15","fledged","CA2441","2010-05-16","died",NA,NA,NA,NA,NA,NA,608,"2010-05-15",3,1,0,2,2,2,0,NA,NA,26,26,9,NA,NA,11.5,26,"U",23.5,41.1797272687602,25.6,36.4563444040705,1,1,0,NA,NA,2,135,135.507798960139,14.1613925467546,-0.0358579820778301,26,29,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.67206378818666,5.91867525723825
"3176",3176,"2010_A20_25","2010_A20",25,"2010-06-09",2010,"CA2309","CA2405","CA2434","2010-05-15","fledged","CA2435","2010-05-15","fledged","CA2441","2010-05-16","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,9,NA,NA,11.5,26,"U",23.5,41.1797272687602,25.6,36.4563444040705,1,1,0,NA,NA,2,135,135.507798960139,14.1613925467546,-0.0358579820778301,26,29,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.67206378818666,5.91867525723825
"3177",3177,"2010_A21_0","2010_A21",0,"2010-05-14",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,514,"2010-05-14",4,1,1,3,2,2,2,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,1,1,1,NA,NA,3,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Desertion",5.61031974461207,5.74003812021004
"3178",3178,"2010_A21_1","2010_A21",1,"2010-05-15",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,1,1,1,NA,NA,3,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Desertion",5.61031974461207,5.74003812021004
"3179",3179,"2010_A21_2","2010_A21",2,"2010-05-16",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,1,1,1,NA,NA,3,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Desertion",5.61031974461207,5.74003812021004
"3180",3180,"2010_A21_3","2010_A21",3,"2010-05-17",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,1,1,1,NA,NA,3,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Desertion",5.61031974461207,5.74003812021004
"3181",3181,"2010_A21_4","2010_A21",4,"2010-05-18",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,518,"2010-05-14",4,1,1,3,2,2,2,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,1,1,1,NA,NA,3,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,1,"fledged",1,1,1,NA,NA,1,0,0,0,NA,NA,0,0,0,"Desertion",5.61031974461207,5.74003812021004
"3182",3182,"2010_A21_5","2010_A21",5,"2010-05-19",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,1,1,1,NA,NA,3,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,1,"fledged",1,1,0,NA,NA,1,0,0,1,NA,NA,1,1,0,"Desertion",5.61031974461207,5.74003812021004
"3183",3183,"2010_A21_6","2010_A21",6,"2010-05-20",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,520,"2010-05-14",4,1,1,2,2,2,0,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,1,1,0,NA,NA,2,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,1,"fledged",1,1,0,NA,NA,1,0,0,0,NA,NA,0,0,0,"Desertion",5.61031974461207,5.74003812021004
"3184",3184,"2010_A21_7","2010_A21",7,"2010-05-21",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,521,"2010-05-14",2,0,1,2,2,2,0,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,1,1,0,NA,NA,2,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,1,"fledged",1,1,0,NA,NA,1,0,0,0,NA,NA,0,0,0,"Desertion",5.61031974461207,5.74003812021004
"3185",3185,"2010_A21_8","2010_A21",8,"2010-05-22",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,1,1,0,NA,NA,2,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,1,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,1,"Desertion",5.61031974461207,5.74003812021004
"3186",3186,"2010_A21_9","2010_A21",9,"2010-05-23",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,523,"2010-05-14",3,1,0,2,2,2,0,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,1,1,0,NA,NA,2,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.61031974461207,5.74003812021004
"3187",3187,"2010_A21_10","2010_A21",10,"2010-05-24",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,1,1,0,NA,NA,2,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.61031974461207,5.74003812021004
"3188",3188,"2010_A21_11","2010_A21",11,"2010-05-25",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,525,"2010-05-14",3,1,0,2,2,2,0,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,1,1,0,NA,NA,2,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.61031974461207,5.74003812021004
"3189",3189,"2010_A21_12","2010_A21",12,"2010-05-26",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,1,1,0,NA,NA,2,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.61031974461207,5.74003812021004
"3190",3190,"2010_A21_13","2010_A21",13,"2010-05-27",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,527,"2010-05-14",3,1,0,2,2,2,0,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,1,1,0,NA,NA,2,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.61031974461207,5.74003812021004
"3191",3191,"2010_A21_14","2010_A21",14,"2010-05-28",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,528,"2010-05-14",3,1,0,2,2,2,0,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,1,1,0,NA,NA,2,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.61031974461207,5.74003812021004
"3192",3192,"2010_A21_15","2010_A21",15,"2010-05-29",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,529,"2010-05-14",3,1,0,2,2,2,0,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,1,1,0,NA,NA,2,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.61031974461207,5.74003812021004
"3193",3193,"2010_A21_16","2010_A21",16,"2010-05-30",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,530,"2010-05-14",3,1,0,2,2,2,0,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,1,1,0,NA,NA,2,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.61031974461207,5.74003812021004
"3194",3194,"2010_A21_17","2010_A21",17,"2010-05-31",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,1,1,0,NA,NA,2,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.61031974461207,5.74003812021004
"3195",3195,"2010_A21_18","2010_A21",18,"2010-06-01",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,601,"2010-05-14",3,1,0,2,2,2,0,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,1,1,0,NA,NA,2,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,0,"fledged",1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.61031974461207,5.74003812021004
"3196",3196,"2010_A21_19","2010_A21",19,"2010-06-02",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,1,1,0,NA,NA,2,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,0,"fledged",0,1,0,NA,NA,0,1,0,0,NA,NA,1,1,0,"Desertion",5.61031974461207,5.74003812021004
"3197",3197,"2010_A21_20","2010_A21",20,"2010-06-03",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,603,"2010-05-14",3,1,0,1,0,2,0,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,0,1,0,NA,NA,1,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,0,"fledged",0,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.61031974461207,5.74003812021004
"3198",3198,"2010_A21_21","2010_A21",21,"2010-06-04",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,0,1,0,NA,NA,1,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,0,"fledged",0,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.61031974461207,5.74003812021004
"3199",3199,"2010_A21_22","2010_A21",22,"2010-06-05",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,0,1,0,NA,NA,1,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,0,"fledged",0,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.61031974461207,5.74003812021004
"3200",3200,"2010_A21_23","2010_A21",23,"2010-06-06",2010,"CA107","CA2036","CA2328","2010-05-14","fledged","CA2329","2010-05-14","fledged","CA2330","2010-05-14","died",NA,NA,NA,NA,NA,NA,NA,"2010-05-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,5.5,NA,NA,8.5,26,"U",25.7,39.4716548758688,25.3,38.5450680219834,0,1,0,NA,NA,1,134,135.507798960139,14.1613925467546,-0.106472506510964,26,30,1,0,"fledged",0,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"Desertion",5.61031974461207,5.74003812021004
